GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US2640320,2640320,"Imlay City city, Michigan",1427,102,35958,9235,92.2,4.1,34688,7839,0.0,1.6,-,**,0.0,1.6,-,**,3.4,2.9,(X),(X),0.0,1.6,-,**,2.0,2.6,-,**,2.4,2.1,(X),(X),13.5,4.0,50824,15950,80.7,4.9,34313,5248,3.8,2.4,29773,13989,37.0,6.1,33000,17714,34.4,6.8,40438,16231,24.8,5.8,38462,13596,818,74,50400,6059,52.2,8.4,35795,15485,47.8,8.4,56611,5091,61.2,10.3,51563,9196,29.8,10.1,34524,10992,8.9,5.6,55842,8213,609,115,25516,4608,59.3,11.6,(X),(X),50.6,11.2,(X),(X),8.7,6.7,(X),(X),40.7,11.6,(X),(X),35.5,10.7,(X),(X),5.3,4.0,(X),(X),42.1,(X),(X),(X),50.2,(X),(X),(X),31.2,(X),(X),(X)
1600000US2640480,2640480,"Indian River CDP, Michigan",880,115,47981,11027,99.7,0.6,47837,11312,0.0,2.5,-,**,0.3,0.6,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,99.7,0.6,47837,11312,2.4,2.7,-,**,19.8,9.0,39688,15489,38.1,9.2,54554,28386,39.8,8.9,57574,22986,493,101,59940,9741,21.1,8.7,50900,3591,78.9,8.7,65139,12609,93.5,4.6,61490,10911,5.3,4.4,24125,3639,1.2,1.7,-,**,387,118,25547,9057,48.1,14.5,(X),(X),38.8,14.8,(X),(X),9.3,7.6,(X),(X),51.9,14.5,(X),(X),51.9,14.5,(X),(X),0.0,5.6,(X),(X),30.6,(X),(X),(X),32.7,(X),(X),(X),27.9,(X),(X),(X)
1600000US2640680,2640680,"Inkster city, Michigan",9451,396,30210,2575,25.4,2.1,35313,9720,71.1,2.3,29435,3592,0.8,0.6,14063,11784,0.2,0.3,-,**,0.0,0.2,-,**,0.8,0.7,63542,46816,1.7,0.7,25288,7466,0.4,0.4,56875,55670,25.3,2.1,34886,9749,4.3,1.3,13700,7184,36.3,2.5,26833,5222,38.1,2.3,33200,6831,21.3,1.8,34005,3454,5656,204,36613,4216,47.4,4.2,21384,2095,52.6,4.2,53687,3963,40.1,3.6,(X),(X),50.3,3.7,(X),(X),9.6,2.3,(X),(X),3795,363,20777,2403,49.8,5.3,(X),(X),43.6,5.1,(X),(X),6.2,2.6,(X),(X),50.2,5.3,(X),(X),43.7,5.8,(X),(X),6.5,2.8,(X),(X),38.5,(X),(X),(X),41.6,(X),(X),(X),33.4,(X),(X),(X)
1600000US2640800,2640800,"Interlochen CDP, Michigan",206,71,(X),(X),100.0,10.3,(X),(X),0.0,10.3,-,**,0.0,10.3,-,**,0.0,10.3,-,**,0.0,10.3,-,**,0.0,10.3,-,**,0.0,10.3,-,**,6.3,10.1,-,**,93.7,10.1,(X),(X),0.0,10.3,(X),(X),46.1,23.5,(X),(X),32.5,20.5,(X),(X),21.4,19.9,(X),(X),106,62,(X),(X),48.1,30.3,(X),(X),51.9,30.3,(X),(X),66.0,31.5,(X),(X),19.8,27.9,(X),(X),14.2,24.2,(X),(X),100,69,18594,11704,71.0,28.1,(X),(X),71.0,28.1,(X),(X),0.0,20.0,(X),(X),29.0,28.1,(X),(X),13.0,18.7,(X),(X),16.0,26.4,(X),(X),24.3,(X),(X),(X),47.2,(X),(X),(X),0.0,(X),(X),(X)
1600000US2640860,2640860,"Ionia city, Michigan",2784,221,34653,4170,94.6,5.3,35896,3848,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,1.4,1.7,-,**,4.0,5.2,-,**,4.0,2.1,(X),(X),92.0,5.3,35531,3968,6.4,2.6,21838,16003,40.9,6.1,31591,6869,32.9,5.2,44071,7925,19.9,3.6,33780,4812,1789,206,32470,6256,54.2,7.8,24659,7439,45.8,7.8,44500,14868,57.6,8.1,(X),(X),28.9,7.7,(X),(X),13.5,5.6,(X),(X),995,193,30391,8921,59.8,9.8,(X),(X),48.6,10.1,(X),(X),11.2,5.7,(X),(X),40.2,9.8,(X),(X),31.8,10.5,(X),(X),8.4,5.3,(X),(X),23.2,(X),(X),(X),20.6,(X),(X),(X),27.8,(X),(X),(X)
1600000US2640960,2640960,"Iron Mountain city, Michigan",3121,170,37642,6304,97.0,1.9,37614,6073,0.0,0.7,-,**,0.8,0.9,-,**,0.5,0.7,(X),(X),0.0,0.7,-,**,0.0,0.7,-,**,1.7,1.7,-,**,0.1,0.2,-,**,96.8,1.9,37500,6106,3.7,2.1,19054,6871,32.9,5.1,41364,5058,35.7,4.7,48750,7919,27.7,3.5,28750,3103,1987,151,48503,4665,44.7,6.9,45466,7902,55.3,6.9,53889,4463,72.6,6.0,57925,9689,17.1,5.8,26806,7996,10.3,5.2,41678,16744,1134,218,24569,5511,49.6,7.5,17875,3292,46.4,7.6,17147,3157,3.3,2.8,21806,17504,50.4,7.5,31250,3575,43.9,7.9,31136,5191,6.4,4.7,40250,22447,34.9,(X),(X),(X),34.4,(X),(X),(X),31.6,(X),(X),(X)
1600000US2640980,2640980,"Iron River city, Michigan",1529,120,26250,3609,98.7,1.2,26592,3500,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.7,0.9,-,**,0.7,0.8,-,**,2.3,1.3,32813,23975,97.1,1.4,26336,3644,2.0,1.8,-,**,23.3,4.6,29844,11789,36.2,4.7,28914,5657,38.5,4.5,21915,3599,692,75,36750,4723,38.0,7.3,33688,10020,62.0,7.3,41017,4305,73.6,7.6,(X),(X),23.1,7.8,(X),(X),3.3,3.0,(X),(X),837,148,16845,3262,53.0,7.8,(X),(X),50.8,8.1,(X),(X),2.3,2.5,(X),(X),47.0,7.8,(X),(X),38.4,7.3,(X),(X),8.6,5.5,(X),(X),28.2,(X),(X),(X),25.9,(X),(X),(X),30.1,(X),(X),(X)
1600000US2641040,2641040,"Ironton CDP, Michigan",74,30,43333,36993,100.0,25.8,43333,36993,0.0,25.8,-,**,0.0,25.8,-,**,0.0,25.8,-,**,0.0,25.8,-,**,0.0,25.8,-,**,0.0,25.8,-,**,0.0,25.8,-,**,100.0,25.8,43333,36993,0.0,25.8,(X),(X),37.8,23.6,(X),(X),29.7,21.9,(X),(X),32.4,20.0,(X),(X),48,27,35833,25647,37.5,29.3,-,**,62.5,29.3,35000,13073,77.1,26.1,60250,50361,22.9,26.1,-,**,0.0,35.3,-,**,26,17,110000,85629,38.5,32.1,(X),(X),26.9,26.5,(X),(X),11.5,18.5,(X),(X),61.5,32.1,(X),(X),23.1,19.2,(X),(X),38.5,41.1,(X),(X),9.5,(X),(X),(X),6.3,(X),(X),(X),15.4,(X),(X),(X)
1600000US2641060,2641060,"Ironwood city, Michigan",2490,143,26611,3078,98.3,1.2,26623,3190,0.1,0.7,-,**,1.0,0.8,(X),(X),0.7,0.7,-,**,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,0.4,0.5,-,**,97.9,1.3,26731,3231,4.7,2.4,23194,13108,24.4,3.5,31490,8618,41.6,3.3,30515,6474,29.3,3.1,22222,4456,1293,112,41420,7645,34.2,5.8,20962,6469,65.8,5.8,50617,4676,69.8,6.5,(X),(X),22.7,6.2,(X),(X),7.4,3.5,(X),(X),1197,162,18682,1501,52.7,6.1,15461,2900,47.4,6.8,14352,2015,5.3,3.6,19278,5976,47.3,6.1,24028,2456,38.2,5.8,22806,2928,9.1,5.1,26850,8253,20.2,(X),(X),(X),25.9,(X),(X),(X),14.1,(X),(X),(X)
1600000US2641220,2641220,"Ishpeming city, Michigan",2747,169,34971,6131,99.7,0.5,35204,6123,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.3,0.4,-,**,0.0,0.8,-,**,0.1,0.2,-,**,0.5,0.5,-,**,99.2,0.7,35536,6089,2.8,1.6,11000,10959,30.3,4.3,44097,9287,42.4,4.5,45245,7799,24.5,3.1,25000,6450,1463,90,49821,2946,44.7,6.0,43542,12914,55.3,6.0,52101,6769,75.9,5.0,(X),(X),14.3,4.6,(X),(X),9.8,4.4,(X),(X),1284,179,18804,2381,58.5,7.9,(X),(X),48.0,7.1,(X),(X),10.5,4.5,(X),(X),41.5,7.9,(X),(X),35.1,7.4,(X),(X),6.4,3.2,(X),(X),28.8,(X),(X),(X),26.6,(X),(X),(X),30.7,(X),(X),(X)
1600000US2641340,2641340,"Ithaca city, Michigan",1210,125,39363,6069,97.0,2.5,39755,6215,1.0,1.9,-,**,0.4,0.7,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.7,1.0,-,**,0.8,1.0,-,**,6.1,3.8,25517,6669,92.6,4.5,42564,5683,10.6,5.2,30625,28836,27.7,6.1,42670,18914,36.4,5.3,65375,14846,25.3,3.7,27188,6156,741,75,48633,6554,42.4,9.3,53448,14999,57.6,9.3,46023,8509,72.7,7.9,(X),(X),22.8,8.1,(X),(X),4.5,3.3,(X),(X),469,119,26417,10882,66.7,12.9,18819,2254,58.4,11.8,17917,2778,8.3,6.5,87875,85108,33.3,12.9,43060,10764,19.4,9.5,42250,26651,13.9,12.2,43438,8632,24.6,(X),(X),(X),21.5,(X),(X),(X),29.6,(X),(X),(X)
1600000US2641420,2641420,"Jackson city, Michigan",12650,391,28087,2144,75.4,1.9,31430,1425,21.4,1.7,18578,4855,0.1,0.1,23594,13018,0.7,0.3,29766,14014,0.0,0.1,-,**,0.6,0.2,43125,11136,1.8,0.5,21850,10510,3.3,0.7,34375,14774,73.0,2.0,31275,1382,7.5,1.2,13465,3186,38.6,1.8,30470,4304,35.0,1.8,30789,2281,18.8,1.3,30015,1927,7477,273,31479,1566,53.6,2.8,22702,3504,46.4,2.8,40690,2428,52.5,3.0,48049,4326,39.8,3.0,15185,1636,7.8,1.7,24671,5524,5173,368,21314,1368,53.7,3.5,19597,2277,44.8,3.5,17788,2083,8.8,2.3,50254,22523,46.3,3.5,23784,3669,36.6,3.3,21462,2139,9.8,2.4,40197,7285,28.2,(X),(X),(X),29.2,(X),(X),(X),24.2,(X),(X),(X)
1600000US2641540,2641540,"Jasper CDP, Michigan",138,26,30000,13712,95.7,6.1,32857,15447,0.0,15.0,-,**,2.9,5.6,-,**,0.0,15.0,-,**,0.0,15.0,-,**,1.4,2.7,-,**,0.0,15.0,-,**,1.4,2.7,-,**,95.7,6.1,32857,15447,0.0,15.0,-,**,27.5,12.4,60000,23671,46.4,13.8,26250,21446,26.1,11.5,23929,4772,76,20,54167,16883,46.1,17.1,70250,10964,53.9,17.1,34821,14751,78.9,12.0,(X),(X),13.2,10.3,(X),(X),7.9,6.9,(X),(X),62,20,17083,4325,53.2,21.0,(X),(X),53.2,21.0,(X),(X),0.0,29.6,(X),(X),46.8,21.0,(X),(X),35.5,20.0,(X),(X),11.3,9.8,(X),(X),24.6,(X),(X),(X),19.7,(X),(X),(X),30.6,(X),(X),(X)
1600000US2641680,2641680,"Jenison CDP, Michigan",6409,236,56725,2669,98.5,1.0,56971,2744,0.9,0.8,33611,22902,0.2,0.4,-,**,0.0,0.3,-,**,0.0,0.3,-,**,0.0,0.3,-,**,0.3,0.4,-,**,0.4,0.5,-,**,98.3,1.1,56909,2737,1.7,1.0,75417,19125,26.0,2.0,67745,7599,36.8,2.4,78343,7485,35.5,2.3,36034,2283,4619,193,69602,3232,43.1,3.2,69981,3808,56.9,3.2,69250,7586,87.8,2.5,(X),(X),9.6,2.4,(X),(X),2.6,1.2,(X),(X),1790,244,30654,3351,65.5,6.8,28030,2801,64.0,6.6,28106,2743,1.5,1.7,-,**,34.5,6.8,36750,8261,30.3,6.5,34444,5987,4.2,3.3,120000,87794,24.6,(X),(X),(X),22.6,(X),(X),(X),29.0,(X),(X),(X)
1600000US2641720,2641720,"Jennings CDP, Michigan",87,28,(X),(X),100.0,22.5,(X),(X),0.0,22.5,-,**,0.0,22.5,-,**,0.0,22.5,-,**,0.0,22.5,-,**,0.0,22.5,-,**,0.0,22.5,-,**,0.0,22.5,-,**,100.0,22.5,(X),(X),0.0,22.5,(X),(X),12.6,14.0,(X),(X),57.5,21.6,(X),(X),29.9,18.7,(X),(X),50,22,27000,23084,22.0,22.0,-,**,78.0,22.0,27125,21465,72.0,27.6,(X),(X),28.0,27.6,(X),(X),0.0,34.4,(X),(X),37,24,14250,9316,73.0,29.1,(X),(X),40.5,31.4,(X),(X),32.4,36.9,(X),(X),27.0,29.1,(X),(X),27.0,29.1,(X),(X),0.0,40.6,(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
1600000US2641920,2641920,"Jonesville city, Michigan",892,85,44070,4324,97.6,2.2,44680,5248,0.0,2.5,-,**,1.0,1.3,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,1.3,1.8,-,**,0.0,2.5,-,**,97.6,2.2,44680,5248,2.0,2.3,21364,3328,24.4,4.2,50357,20436,41.1,5.8,55045,15857,32.4,5.5,38664,3446,560,75,56406,11072,38.9,7.8,55833,13818,61.1,7.8,57500,21013,73.4,8.1,(X),(X),22.1,7.1,(X),(X),4.5,5.1,(X),(X),332,70,25500,4401,55.4,9.9,21389,6069,52.7,10.0,20139,6163,2.7,2.4,-,**,44.6,9.9,34167,14888,41.9,10.0,32292,14356,2.7,3.1,-,**,24.3,(X),(X),(X),25.0,(X),(X),(X),23.2,(X),(X),(X)
1600000US2642160,2642160,"Kalamazoo city, Michigan",28025,797,33009,1369,73.2,1.7,37813,1809,20.7,1.4,22895,3021,0.5,0.3,(X),(X),2.2,0.8,28438,19851,0.0,0.1,-,**,1.0,0.4,39272,6014,2.4,0.5,21915,4769,4.7,0.8,31346,6798,70.1,1.7,38303,1758,18.6,1.6,19396,3948,35.4,1.7,38391,3317,29.3,1.3,39640,3764,16.7,1.0,34173,3551,13184,564,45086,3534,50.7,2.3,34780,3827,49.3,2.3,53383,2851,55.2,2.5,69084,2855,35.1,2.2,23364,2000,9.6,1.6,33988,5137,14841,743,24229,1716,51.6,2.8,22197,3043,36.7,2.5,18838,2710,14.9,2.0,27578,7174,48.4,2.8,26692,2910,29.7,2.4,17265,2846,18.7,2.0,35781,3236,27.4,(X),(X),(X),28.5,(X),(X),(X),25.3,(X),(X),(X)
1600000US2642240,2642240,"Kaleva village, Michigan",207,35,34732,6631,94.7,9.4,33846,5860,0.0,10.3,-,**,0.0,10.3,-,**,0.0,10.3,-,**,0.0,10.3,-,**,0.5,1.0,-,**,4.8,9.5,-,**,1.0,1.3,-,**,94.2,9.4,33750,5871,0.0,10.3,-,**,31.4,10.5,29531,20076,50.2,10.3,36071,13418,18.4,5.5,28750,13204,138,30,43000,10736,27.5,9.6,38750,26341,72.5,9.6,43500,11803,81.2,10.9,44000,10118,13.0,6.4,27500,4572,5.8,8.7,-,**,69,30,24306,5984,66.7,22.1,22778,3155,66.7,22.1,22778,3155,0.0,27.2,-,**,33.3,22.1,42625,31027,33.3,22.1,42625,31027,0.0,27.2,-,**,28.5,(X),(X),(X),29.7,(X),(X),(X),26.1,(X),(X),(X)
1600000US2642260,2642260,"Kalkaska village, Michigan",945,139,26732,3730,96.9,2.5,26702,4208,0.7,1.2,-,**,0.7,1.2,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,1.6,1.8,-,**,0.0,2.3,-,**,96.9,2.5,26702,4208,4.2,3.4,27381,25989,29.4,6.7,40968,6391,39.9,6.8,26964,8036,26.5,5.3,16318,1243,412,88,42297,8679,36.9,10.7,46750,11116,63.1,10.7,39545,10585,71.6,10.8,(X),(X),15.0,7.2,(X),(X),13.3,7.9,(X),(X),533,101,16483,2047,66.2,8.0,(X),(X),59.5,8.9,(X),(X),6.8,5.9,(X),(X),33.8,8.0,(X),(X),27.4,8.1,(X),(X),6.4,5.0,(X),(X),34.0,(X),(X),(X),40.3,(X),(X),(X),29.1,(X),(X),(X)
1600000US2642460,2642460,"Keego Harbor city, Michigan",1409,143,42616,6478,86.4,5.5,40000,8340,9.7,5.4,51571,37474,0.9,1.5,-,**,2.3,2.3,(X),(X),0.0,1.6,-,**,0.6,1.1,-,**,0.0,1.6,-,**,3.7,3.9,(X),(X),82.8,6.2,40663,7539,1.8,1.5,28750,22044,40.2,6.1,48750,13362,43.9,6.6,36250,16781,14.2,3.6,45000,10725,725,68,58688,18237,48.4,9.5,44826,20954,51.6,9.5,67583,15423,72.1,9.7,(X),(X),20.8,8.4,(X),(X),7.0,5.1,(X),(X),684,175,32037,9734,37.7,10.6,(X),(X),32.3,10.4,(X),(X),5.4,4.5,(X),(X),62.3,10.6,(X),(X),56.1,11.5,(X),(X),6.1,4.2,(X),(X),17.7,(X),(X),(X),24.3,(X),(X),(X),10.8,(X),(X),(X)
1600000US2642780,2642780,"Kent City village, Michigan",397,54,39750,10129,90.4,5.0,40521,9563,1.5,2.4,-,**,0.0,5.5,-,**,0.0,5.5,-,**,0.0,5.5,-,**,6.3,4.8,40795,30351,1.8,2.4,-,**,19.6,6.0,40882,19908,80.4,6.0,37083,7945,3.8,2.7,(X),(X),46.1,9.4,(X),(X),32.5,7.6,(X),(X),17.6,5.1,(X),(X),260,45,46389,9199,58.5,10.7,46786,19193,41.5,10.7,45000,10225,64.6,8.2,(X),(X),19.2,7.3,(X),(X),16.2,7.2,(X),(X),137,40,19732,3321,62.0,13.3,(X),(X),54.7,13.2,(X),(X),7.3,7.4,(X),(X),38.0,13.3,(X),(X),27.7,12.4,(X),(X),10.2,7.6,(X),(X),30.0,(X),(X),(X),30.0,(X),(X),(X),28.5,(X),(X),(X)
1600000US2642820,2642820,"Kentwood city, Michigan",19860,461,49612,3004,72.0,1.9,53189,2046,17.7,1.8,33692,2278,0.3,0.2,50268,43062,5.5,0.9,61171,3691,0.0,0.1,-,**,1.9,0.6,33900,16464,2.5,0.7,28597,3285,6.2,1.2,36215,10371,68.4,1.8,53563,2014,7.1,1.4,30411,6403,36.3,1.8,56324,4253,36.8,1.7,57264,4067,19.9,1.2,32900,2535,12915,396,60197,2944,46.7,2.1,54509,4835,53.3,2.1,65520,4556,68.8,3.1,74394,3497,24.6,2.8,28461,3868,6.6,1.6,51250,16440,6945,579,31225,1253,58.5,4.4,(X),(X),49.8,4.1,(X),(X),8.7,2.5,(X),(X),41.5,4.4,(X),(X),31.6,4.2,(X),(X),9.9,2.1,(X),(X),24.8,(X),(X),(X),25.2,(X),(X),(X),22.1,(X),(X),(X)
1600000US2643220,2643220,"Kinde village, Michigan",194,29,33684,2458,100.0,10.9,33684,2458,0.0,10.9,-,**,0.0,10.9,-,**,0.0,10.9,-,**,0.0,10.9,-,**,0.0,10.9,-,**,0.0,10.9,-,**,0.0,10.9,-,**,100.0,10.9,33684,2458,1.5,1.9,-,**,24.2,7.4,36875,16880,45.4,8.5,36000,4475,28.9,7.3,30750,6204,129,23,50104,34374,43.4,11.0,51364,17102,56.6,11.0,36250,15633,64.3,11.5,(X),(X),28.7,11.4,(X),(X),7.0,7.4,(X),(X),65,20,26875,15861,49.2,17.0,(X),(X),43.1,16.1,(X),(X),6.2,6.1,(X),(X),50.8,17.0,(X),(X),35.4,16.1,(X),(X),15.4,14.0,(X),(X),33.5,(X),(X),(X),29.5,(X),(X),(X),29.2,(X),(X),(X)
1600000US2643300,2643300,"Kingsford city, Michigan",2281,143,38886,3937,98.1,1.3,38955,4084,0.2,0.3,-,**,0.5,0.9,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.2,0.3,-,**,1.0,1.1,-,**,0.5,0.5,(X),(X),97.8,1.3,38795,4118,4.2,2.6,34286,14980,24.4,4.5,52450,21012,42.1,4.4,44853,9446,29.3,3.4,27594,8988,1407,101,51441,1564,40.3,5.9,47188,11284,59.7,5.9,52212,8153,70.4,6.5,57583,11768,22.9,6.8,29242,19962,6.7,3.8,41163,1731,874,156,19345,6034,49.2,8.0,(X),(X),43.2,8.2,(X),(X),5.9,3.9,(X),(X),50.8,8.0,(X),(X),41.8,8.2,(X),(X),9.0,5.2,(X),(X),25.6,(X),(X),(X),18.2,(X),(X),(X),37.5,(X),(X),(X)
1600000US2643340,2643340,"Kingsley village, Michigan",599,109,40268,7373,94.7,8.0,42656,7484,0.0,3.7,-,**,4.8,8.0,-,**,0.0,3.7,-,**,0.0,3.7,-,**,0.0,3.7,-,**,0.5,0.7,-,**,0.5,0.7,-,**,94.7,8.0,42656,7484,3.7,3.1,22917,15607,39.9,11.1,39196,19404,34.6,8.6,45592,5277,21.9,6.9,35893,13330,387,75,56080,13063,48.8,11.2,66250,28006,51.2,11.2,55000,10885,77.5,9.3,(X),(X),14.7,8.7,(X),(X),7.8,6.6,(X),(X),212,73,27321,12936,75.5,13.4,(X),(X),51.4,17.5,(X),(X),24.1,20.1,(X),(X),24.5,13.4,(X),(X),16.5,10.6,(X),(X),8.0,8.1,(X),(X),31.7,(X),(X),(X),34.9,(X),(X),(X),25.9,(X),(X),(X)
1600000US2643380,2643380,"Kingston village, Michigan",160,26,34167,6374,99.4,1.4,34375,6212,0.6,1.4,-,**,0.0,13.1,-,**,0.0,13.1,-,**,0.0,13.1,-,**,0.0,13.1,-,**,0.0,13.1,-,**,1.3,2.0,-,**,98.8,2.0,34583,5911,2.5,2.9,-,**,36.9,9.9,35156,8410,28.8,9.1,34500,26573,31.9,10.2,35417,14079,110,20,42500,18699,45.5,13.5,36250,12706,54.5,13.5,50000,22669,78.2,10.7,(X),(X),11.8,6.2,(X),(X),10.0,7.8,(X),(X),50,19,16500,6092,66.0,20.5,(X),(X),56.0,22.9,(X),(X),10.0,15.3,(X),(X),34.0,20.5,(X),(X),24.0,18.2,(X),(X),10.0,10.0,(X),(X),29.4,(X),(X),(X),30.9,(X),(X),(X),26.0,(X),(X),(X)
1600000US2643558,2643558,"K. I. Sawyer CDP, Michigan",1075,86,28695,2625,91.5,4.2,28238,3080,0.4,0.5,-,**,3.5,3.0,22031,18240,0.4,0.6,-,**,0.0,2.1,-,**,0.5,0.7,-,**,3.7,2.6,38462,7370,4.5,3.3,(X),(X),87.3,5.6,29037,2759,5.2,2.4,(X),(X),49.1,6.2,(X),(X),31.5,4.9,(X),(X),14.1,2.8,(X),(X),688,87,30365,3138,60.6,7.8,23917,5157,39.4,7.8,40625,12383,62.2,8.3,(X),(X),32.1,7.7,(X),(X),5.7,2.9,(X),(X),387,74,21612,4644,41.9,9.0,15556,6036,33.1,8.9,14773,8132,8.8,4.7,16250,12172,58.1,9.0,29179,3111,34.6,9.8,23125,10628,23.5,10.9,43990,2461,32.6,(X),(X),(X),28.9,(X),(X),(X),29.7,(X),(X),(X)
1600000US2644200,2644200,"Laingsburg city, Michigan",468,60,49868,6107,99.6,0.6,50000,6153,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.4,0.6,-,**,0.0,4.7,-,**,99.6,0.6,50000,6153,3.4,3.7,60278,32075,39.1,9.1,58750,11939,39.3,8.0,48500,7861,18.2,5.4,32083,9501,338,48,55227,12376,48.5,7.8,60000,12095,51.5,7.8,48125,13065,72.2,9.5,(X),(X),17.2,7.0,(X),(X),10.7,7.4,(X),(X),130,43,35750,16469,53.8,18.6,(X),(X),46.9,16.8,(X),(X),6.9,11.0,(X),(X),46.2,18.6,(X),(X),30.0,16.5,(X),(X),16.2,16.3,(X),(X),23.5,(X),(X),(X),25.4,(X),(X),(X),16.2,(X),(X),(X)
1600000US2644440,2644440,"Lake Angelus city, Michigan",134,30,151250,61839,97.8,3.7,160625,68345,1.5,2.5,-,**,0.0,15.4,-,**,0.7,3.4,-,**,0.0,15.4,-,**,0.0,15.4,-,**,0.0,15.4,-,**,0.0,15.4,-,**,97.8,3.7,160625,68345,0.0,15.4,(X),(X),6.0,5.2,(X),(X),43.3,12.0,(X),(X),50.7,12.4,(X),(X),101,23,179375,41217,11.9,10.1,(X),(X),88.1,10.1,(X),(X),98.0,2.8,(X),(X),2.0,2.8,(X),(X),0.0,19.8,(X),(X),33,16,73125,39896,60.6,23.1,(X),(X),51.5,22.2,(X),(X),9.1,10.6,(X),(X),39.4,23.1,(X),(X),39.4,23.1,(X),(X),0.0,43.0,(X),(X),36.6,(X),(X),(X),36.6,(X),(X),(X),36.4,(X),(X),(X)
